folder,image_path,status,width,height
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_162611.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_162650.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_162729.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_162808.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_162847.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_162926.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163006.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163045.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163105.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163144.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163223.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163304.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163343.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163422.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163501.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163540.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163619.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163658.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163719.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163758.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163837.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163916.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_163955.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164034.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164113.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164134.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164213.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164252.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164331.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164410.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164449.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164528.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164607.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164646.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164725.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164804.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164843.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_164922.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165001.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165040.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165119.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165158.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165237.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165316.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165355.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165434.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165513.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165552.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165631.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165710.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165749.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165829.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165908.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_165947.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170026.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170106.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170145.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170224.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170303.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170342.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170421.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170500.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170539.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170618.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170657.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170737.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170816.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170855.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_170934.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171013.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171052.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171131.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171210.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171249.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171328.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171407.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171428.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171507.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171546.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171625.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171645.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171724.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171803.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171842.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_171921.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172039.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172118.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172157.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172236.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172315.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172354.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172433.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172512.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172551.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172630.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172709.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172748.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172827.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172906.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_172945.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173024.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173104.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173142.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173221.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173300.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173339.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173419.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173457.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173537.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173616.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173655.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173734.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173813.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173852.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_173930.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174010.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174049.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174127.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174206.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174246.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174325.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174404.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174443.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174522.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174601.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174640.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174719.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174758.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174837.jpg,ok,640,480
C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\Data\bubat barat\malam\BubatBrt_20260512_174916.jpg,ok,640,480
